customerID,MultipleLines
5084-OOVCJ,No
0254-WWRKD,No
7727-SHVZV,No
6302-JGYRJ,Yes
5339-PXDVH,Yes
2205-LPVGL,Yes
8782-NUUOL,No
3685-YLCMQ,Yes
7601-WFVZV,No
4609-KNNWG,No
4868-AADLV,Yes
9529-OFXHY,Yes
8634-MPHTR,Yes
2669-QVCRG,Yes
9174-IHETN,No
9644-UMGQA,No
8761-NSOBC,No
0419-YAAPX,No
8413-VONUO,No
0872-CASZJ,Yes
4726-DLWQN,Yes
8164-OCKUJ,No
3094-JOJAI,Yes
9494-MRNYX,Yes
2599-CZABP,No
7945-PRBVF,No
4544-RXFMG,No
0859-YGKFW,No
1150-FTQGN,Yes
9223-UCPVT,No
7196-LIWRH,No
5448-VWNAM,Yes
1177-XZBJL,Yes
3518-FSTWG,Yes
9330-VOFSZ,Yes
4351-QLCSU,No
0939-EREMR,No
9389-ACWBI,No
5419-JPRRN,Yes
3644-QXEHN,No
2911-IJORQ,Yes
5921-NGYRH,No
2100-BDNSN,Yes
5998-DZLYR,Yes
0488-GSLFR,No
9318-NKNFC,No
3985-HOYPM,No
9728-FTTVZ,No
9548-LERKT,No
7254-IQWOZ,No
2474-BRUCM,Yes
4062-HBMOS,Yes
0742-NXBGR,No
2676-ISHSF,No
4753-PADAS,Yes
6103-QCKFX,No
6110-OHIHY,No
7018-FPXHH,No
5889-LFOLL,Yes
5708-EVONK,Yes
8708-XPXHZ,Yes
0572-ZJKLT,Yes
5135-RDDQL,No
1353-LJWEM,No
1794-SWWKL,Yes
6876-ADESB,No
9332-GYWLO,No
1963-SVUCV,No
4184-VODJZ,Yes
0220-EBGCE,No
1092-WPIVQ,Yes
2754-VDLTR,Yes
2400-FEQME,No
3190-XFANI,Yes
7551-DACSP,No
4957-SREEC,No
7235-NXZCP,Yes
4923-ADWXJ,No
1763-KUAAW,No
1104-TNLZA,Yes
5195-KPUNQ,No
0520-FDVVT,No
1444-VVSGW,Yes
5712-PTIWW,No
5949-HGVJL,No
5203-XEHAX,No
1635-HDGFT,No
3315-TOTBP,Yes
8050-XGRVL,No
6661-HBGWL,Yes
1518-VOWAV,No
9828-QHFBK,No
5012-YSPJJ,No
5909-ECHUI,No
1309-BXVOQ,Yes
6728-VOIFY,No
9317-WZPGV,No
2856-HYAPG,No
8969-PRHFK,No
0661-KQHNK,No
8709-KRDVL,Yes
4488-PSYCG,No
1427-VERSM,No
9801-NOSHQ,No
6339-YPSAH,No
3621-CEOVK,Yes
6906-ANDWJ,Yes
2159-TURXX,No
1548-FEHVL,Yes
3795-CAWEX,Yes
6215-NQCPY,Yes
5647-URDKA,No
2229-DPMBI,No
2188-SXWVT,No
6258-PVZWJ,Yes
6969-MVBAI,Yes
2978-XXSOG,Yes
2342-CKIAO,No
6953-PBDIN,Yes
3898-BSJYF,Yes
3938-YFPXD,Yes
7696-AMHOD,No
2453-SAFNS,Yes
9558-IHEZX,Yes
9617-UDPEU,No
6340-DACFT,No
4955-VCWBI,No
6813-GZQCG,Yes
7426-GSWPO,Yes
3389-KTRXV,Yes
3118-UHVVQ,Yes
1031-IIDEO,No
5832-XKAES,No
3205-MXZRA,No
8317-BVKSO,No
5702-KVQRD,No
0083-PIVIK,Yes
9210-IAHGH,No
6169-PGNCD,No
0023-XUOPT,Yes
4909-JOUPP,Yes
4657-FWVFY,Yes
2257-BOVXD,Yes
7729-JTEEC,No
7632-MNYOY,Yes
6518-LGAOV,Yes
4576-CSAJH,No
1000-AJSLD,No
9696-RMYBA,No
8690-UPCZI,Yes
1062-LHZOD,No
9770-LXDBK,No
4086-WITJG,No
8344-WFMFH,No
9600-NAXZN,Yes
8822-KNBHV,Yes
8404-FYDIB,Yes
2791-SFVEW,No
6457-USBER,No
6762-NSODU,No
4662-EKDPQ,Yes
9248-OJYKK,Yes
3398-FSHON,Yes
3319-DWOEP,No
1074-WVEVG,No
9979-RGMZT,No
6437-UDQJM,Yes
1226-IENZN,No
2108-GLPQB,Yes
9259-PACGQ,Yes
4415-IJZTP,Yes
1465-VINDH,Yes
5474-LAMUQ,No
3468-DRVQJ,Yes
1122-YJBCS,No
4990-ALDGW,No
4816-OKWNX,No
2810-FTLEM,No
4747-LCAQL,No
3411-WLRSQ,No
0898-XCGTF,Yes
8006-PYCSW,No
8249-THVEC,No
8722-PRFDV,No
2164-SOQXL,No
4020-KIUDI,No
5850-BDWCY,No
2038-YSEZE,Yes
0827-ITJPH,No
1925-TIBLE,Yes
1705-GUHPV,Yes
4779-ZGICK,Yes
0048-PIHNL,No
0818-OCPZO,Yes
3967-KXAPS,Yes
1447-GIQMR,No
0674-EYYZV,No
4480-MBMLB,Yes
0822-QGCXA,Yes
0872-NXJYS,No
2832-KJCRD,Yes
3588-WSTTJ,Yes
4075-WKNIU,Yes
5090-EMGTC,No
2346-CZYIL,No
3798-EPWRR,No
6258-NGCNG,Yes
4186-ZBUEW,Yes
5274-XHAKY,Yes
3978-YNKDD,No
9412-ARGBX,No
1389-CXMLU,Yes
9589-ABEPT,Yes
7605-SNLQG,No
4670-TABXH,Yes
5561-NWEVX,Yes
0064-SUDOG,No
8561-NMTBD,Yes
5161-XEUVX,Yes
8591-NXRCV,Yes
4526-RMTLL,Yes
6253-GNHWH,Yes
4566-NECEV,Yes
8080-POTJR,Yes
6906-MPARY,No
3662-FXJFO,No
8107-RZLNV,Yes
0516-OOHAR,No
2027-CWDNU,No
9912-OMZDS,Yes
3733-ZEECP,No
7878-RTCZG,No
2452-MRMZF,Yes
2272-QAGFO,Yes
7103-IPXPJ,Yes
4342-HFXWS,No
3545-CNWRG,Yes
1785-BPHTP,No
4989-LIXVT,Yes
7315-WYOAW,Yes
1173-XZPYF,Yes
9850-OWRHQ,Yes
3768-NLUBH,Yes
8676-TRMJS,Yes
2509-TFPJU,Yes
9530-GRMJG,Yes
6898-RBTLU,Yes
5481-NTDOH,Yes
2068-WWXQZ,No
7359-SSBJK,No
2061-VVFST,No
0685-MLYYM,No
2380-DAMQP,Yes
2256-YLYLP,No
1272-ILHFG,No
0164-XAIRP,No
5666-CYCYZ,Yes
4011-ARPHK,No
8182-PNAGI,No
6365-HITVU,No
7558-IMLMT,No
9488-FYQAU,Yes
3590-TCXTB,No
6994-KERXL,No
7957-RYHQD,No
2180-DXNEG,No
1960-UOTYM,No
2740-JFBOK,Yes
6500-JVEGC,Yes
5515-AKOAJ,Yes
8976-OQHGT,No
6230-BSUXY,No
8469-SNFFH,Yes
1241-FPMOF,No
4114-QMKVN,Yes
2775-SEFEE,Yes
9003-CPATH,Yes
1754-GKYPY,No
7956-XQWGU,No
1591-MQJTP,Yes
5295-PCJOO,No
2369-FEVNO,No
9863-JZAIC,No
7471-MQPOS,Yes
7660-HDPJV,No
5115-SQAAU,Yes
9845-QOMAD,No
7672-VFMXZ,No
9739-JLPQJ,Yes
9916-AYHTC,No
3855-ONCAR,No
1488-SYSFC,No
7931-PXHFC,No
3990-QYKBE,Yes
0970-QXPXW,No
3259-KNMRR,Yes
6120-RJKLU,No
5893-KCLGT,No
3640-JQGJG,No
4919-MOAVT,No
1596-OQSPS,No
9546-KDTRB,Yes
3090-HAWSU,Yes
9820-RMCQV,No
3174-RKMOW,Yes
1760-CAZHT,No
7839-QRKXN,No
8441-SHIPE,Yes
4597-ELFTS,Yes
1320-GVNHT,Yes
1047-RNXZV,No
3541-ZNUHK,Yes
8450-JOVAH,Yes
8725-JEDFD,No
7562-UXTPG,No
8071-SBTRN,Yes
1113-IUJYX,No
6668-CNMFP,Yes
5626-MGTUK,Yes
5681-LLOEI,Yes
8212-DJRCH,No
4323-OHFOW,Yes
4933-BSAIP,No
2030-BTZRO,No
1116-DXXDF,No
9274-CNFMO,Yes
6563-VNPMN,No
2267-WTPYD,Yes
0270-THENM,Yes
2446-PLQVO,No
4707-MAXGU,Yes
2710-WYVXG,No
3005-NFMTA,Yes
6300-BWMJX,Yes
8784-CGILN,Yes
5389-FFVKB,No
7009-LGECI,No
8444-WRIDW,Yes
5022-KVDQT,Yes
7976-CICYS,No
1036-GUDCL,No
2005-DWQZJ,No
8148-WOCMK,No
7815-PDTHL,No
9451-LPGOO,Yes
9173-IVZVP,No
9129-UXERG,Yes
7964-ZRKKG,Yes
5868-YWPDW,No
6229-LSCKB,No
2025-JKFWI,Yes
4078-SAYYN,Yes
1724-IQWNM,No
8217-QYOHV,No
5546-QUERU,No
9940-HPQPG,Yes
6897-UUBNU,No
6127-IYJOZ,No
6618-RYATB,Yes
8930-XOTDP,No
5916-QEWPT,No
5060-TQUQN,Yes
0531-XBKMM,Yes
8465-SBRXP,Yes
2408-PSJVE,No
9079-YEXQJ,Yes
9700-ZCLOT,No
8738-JOKAR,No
4534-WGCIR,Yes
1930-WNXSB,No
2685-SREOM,Yes
3508-CFVZL,Yes
0402-CQAJN,Yes
6692-UDPJC,Yes
1273-MTETI,Yes
0657-DOGUM,Yes
8792-AOROI,No
0295-PPHDO,Yes
5146-YYFRZ,No
1195-OIYEJ,No
5906-CVLHP,No
3452-SRFEG,Yes
4070-OKWVH,Yes
5297-MDOIR,No
6369-MCAKO,Yes
4926-UMJZD,No
6848-HJTXY,No
6341-AEVKX,No
4501-EQDRN,No
2990-HWIML,No
0682-USIXD,No
6976-BWGLQ,Yes
8065-QBYTO,Yes
2133-TSRRM,No
7603-USHJS,Yes
7234-FECYN,Yes
2511-ALLCS,Yes
3191-CSNMG,No
7952-OBOYL,No
7470-DYNOE,No
1545-ACTAS,No
5876-HZVZM,No
1400-MMYXY,Yes
3085-QUOZK,No
2363-BJLSL,No
1956-YIFGE,No
3926-CUQZX,No
7921-LMDFQ,No
2925-MXLSX,Yes
5820-PTRYM,Yes
9609-BENEA,Yes
9945-PSVIP,No
1041-RXHRA,No
1750-CSKKM,No
9108-EJFJP,No
0530-IJVDB,Yes
0508-SQWPL,No
2215-ZAFGX,Yes
8213-TAZPM,Yes
7142-HVGBG,Yes
1304-SEGFY,Yes
7242-EDTYC,No
2904-GGUAZ,Yes
8267-ZNYVZ,No
5136-GFPMB,Yes
2595-KIWPV,No
5243-SAOTC,Yes
9398-MMQTO,No
7619-PLRLP,Yes
6457-GIRWB,No
6508-NJYRO,No
1450-SKCVI,No
4710-NKCAW,Yes
5306-BVTKJ,No
0357-NVCRI,No
5570-PTWEH,Yes
2371-KFUOG,No
0463-ZSDNT,No
6502-MJQAE,No
6257-DTAYD,Yes
4616-ULAOA,Yes
7693-LCKZL,Yes
5996-EBTKM,Yes
2758-RNWXS,No
3454-JFUBC,No
9039-ZVJDC,No
6797-LNAQX,Yes
2898-MRKPI,Yes
2750-BJLSB,No
2075-RMJIK,No
9588-YRFHY,No
6394-MFYNG,Yes
1564-NTYXF,Yes
9364-YKUVW,No
5392-AKEMH,No
2451-YMUXS,Yes
3914-FDRHP,No
3078-ZKNTS,No
1024-KPRBB,No
4690-PKDQG,Yes
8155-IBNHG,Yes
0886-QGENL,No
9547-ITEFG,Yes
7789-CRUVC,Yes
8739-WWKDU,Yes
8685-WHQPW,Yes
4745-LSPLO,No
8083-YTZES,Yes
7240-FQLHE,Yes
6664-FPDAC,Yes
9972-VAFJJ,No
0422-UXFAP,Yes
1904-WAJAA,Yes
5130-YPIRV,No
2843-CQMEG,No
6439-PKTRR,Yes
5568-DMXZS,No
8468-FZTOE,No
6633-SYEUS,No
3976-BWUCK,Yes
5981-ZVXOT,Yes
1684-FLBGS,Yes
1389-WNUIB,Yes
0376-OIWME,No
3585-ISXZP,Yes
0218-QNVAS,Yes
6583-QGCSI,Yes
0804-YGEQV,Yes
7164-BPTUT,Yes
4174-LPGTI,No
2523-EWWZL,No
0928-XUTSN,No
0052-YNYOT,No
6304-IJFSQ,No
9586-JGQKH,Yes
6075-SLNIL,Yes
9347-AERRL,No
0093-XWZFY,Yes
1980-KXVPM,Yes
7703-ZEKEF,Yes
0723-DRCLG,Yes
5482-NUPNA,No
6691-CCIHA,Yes
1685-BQULA,Yes
9053-EJUNL,Yes
0666-UXTJO,No
1471-GIQKQ,No
4807-IZYOZ,No
1122-JWTJW,No
9710-NJERN,No
9837-FWLCH,No
1699-HPSBG,No
7203-OYKCT,Yes
1035-IPQPU,Yes
7398-LXGYX,Yes
2823-LKABH,Yes
8775-CEBBJ,No
0550-DCXLH,No
9281-CEDRU,No
0871-OPBXW,No
3605-JISKB,Yes
6894-LFHLY,Yes
9767-FFLEM,No
0639-TSIQW,Yes
8456-QDAVC,No
2569-WGERO,No
6840-RESVB,Yes
2234-XADUH,Yes
8361-LTMKD,Yes
3186-AJIEK,No
