customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5419-CONWX,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),99.8,442.85
6240-EURKS,2018-07-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,35.0,553
2373-NTKOD,2019-06-01,No,Month-to-month,Yes,Electronic check,66.25,546.45
1970-KKFWL,2017-03-01,No,Two year,No,Bank transfer (automatic),23.3,797.1
6960-HVYXR,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,76.0,76
9337-SRRNI,2014-08-01,No,Two year,Yes,Credit card (automatic),25.3,1673.8
0895-UADGO,2019-06-01,No,Two year,Yes,Mailed check,44.55,343.45
5678-VFNEQ,2014-03-01,No,One year,Yes,Credit card (automatic),104.1,7412.25
5977-CKHON,2016-07-01,No,Month-to-month,Yes,Bank transfer (automatic),92.55,4039
7024-OHCCK,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,93.85,170.85
2692-BUCFV,2017-09-01,No,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6
7861-UVUFT,2018-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,84.3,1308.4
1830-GGFNM,2014-09-01,No,Two year,No,Credit card (automatic),94.55,6078.75
5302-BDJNT,2017-03-01,No,Month-to-month,No,Electronic check,95.5,3418.2
5223-UZAVK,2014-10-01,No,One year,Yes,Credit card (automatic),100.3,6603.8
4859-ZSRDZ,2015-04-01,No,Two year,Yes,Credit card (automatic),55.5,3166.9
5651-WYIPH,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75
9350-VLHMB,2014-07-01,No,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1
3498-LZGQZ,2014-11-01,No,Two year,Yes,Mailed check,19.15,1177.05
8785-CJSHH,2015-02-01,No,Month-to-month,Yes,Electronic check,99.8,5985.75
5357-TZHPP,2019-03-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),84.4,732.5
3870-SPZSI,2014-04-01,No,Two year,Yes,Credit card (automatic),113.05,7869.05
0680-DFNNY,2018-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,101.1,1504.05
7560-QRBXH,2016-02-01,No,One year,No,Mailed check,19.95,936.7
7077-XJMET,2019-02-01,No,Month-to-month,Yes,Electronic check,74.15,741.4
8752-GHJFU,2014-03-01,No,One year,Yes,Electronic check,92.0,6585.2
6896-SRVYQ,2016-06-01,No,Month-to-month,No,Electronic check,73.85,3122.4
7767-UXAGJ,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,50.45,50.45
4652-ODEVH,2016-05-01,No,Two year,No,Mailed check,24.45,1088.25
6510-UPNKS,2018-03-01,No,One year,No,Credit card (automatic),24.8,615.35
6718-BDGHG,2016-07-01,No,One year,Yes,Bank transfer (automatic),64.85,2908.2
9046-DQMTP,2017-03-01,No,Month-to-month,No,Bank transfer (automatic),20.75,739.9
6439-LAJXL,2019-05-01,No,Month-to-month,Yes,Mailed check,68.95,593.85
1571-SAVHK,2018-10-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,99.95,1132.75
9052-VKDUW,2014-09-01,No,Month-to-month,Yes,Credit card (automatic),109.4,7227.45
9546-CQJSU,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,91.4,193.6
1666-JZPZT,2017-11-01,No,Month-to-month,No,Mailed check,49.0,1291.35
5777-KJIRB,2016-10-01,No,One year,Yes,Mailed check,50.25,2023.55
0506-LVNGN,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),75.55,349.65
7677-SJJJK,2019-06-01,No,One year,No,Credit card (automatic),19.9,153.95
2480-EJWYP,2015-04-01,No,One year,Yes,Bank transfer (automatic),97.8,5458.8
3253-HKOKL,2015-10-01,No,One year,No,Electronic check,100.3,5244.45
7055-HNEOJ,2019-11-01,No,Month-to-month,Yes,Mailed check,55.8,154.55
5514-YQENT,2016-09-01,No,Two year,Yes,Electronic check,111.15,4507.15
3211-AAPKX,2018-06-01,No,Month-to-month,Yes,Mailed check,98.55,2031.95
8445-DNBAE,2020-01-01,No,Month-to-month,Yes,Electronic check,50.05,50.05
2951-QOQTK,2019-09-01,2020-01-01 00:00:00,Month-to-month,No,Credit card (automatic),80.8,332.45
2958-NHPPS,2018-03-01,No,Month-to-month,No,Electronic check,20.85,473.9
6806-YDEUL,2019-08-01,No,Month-to-month,No,Bank transfer (automatic),19.5,106.8
1735-XMJVH,2019-06-01,No,Month-to-month,Yes,Mailed check,19.35,152.6
6890-PFRQX,2018-08-01,No,Month-to-month,No,Mailed check,69.5,1199.4
0222-CNVPT,2015-10-01,No,Month-to-month,Yes,Credit card (automatic),48.8,2555.05
5899-OUVKV,2017-07-01,No,Month-to-month,Yes,Electronic check,94.5,2979.2
8681-ICONS,2017-09-01,No,Month-to-month,Yes,Mailed check,20.65,654.85
1621-YNCJH,2017-02-01,No,Two year,Yes,Credit card (automatic),106.05,3834.4
3473-XIIIT,2018-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,100.0,1534.75
6362-QHAFM,2016-08-01,No,One year,Yes,Electronic check,108.3,4586.15
7893-IXHRQ,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,20.55,20.55
3070-BDOQC,2015-02-01,No,Two year,Yes,Electronic check,99.65,5941.05
2952-QAYZF,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,85.3,424.15
6234-PFPXL,2018-04-01,No,Month-to-month,No,Credit card (automatic),95.9,2234.95
9824-QCJPK,2017-02-01,No,One year,No,Mailed check,20.0,666.75
4763-PGDPO,2019-08-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,70.4,281
4283-IVYCI,2019-05-01,No,Month-to-month,No,Mailed check,64.95,547.8
1866-OBPNR,2020-01-01,No,Month-to-month,No,Credit card (automatic),74.6,74.6
8205-MQUGY,2019-02-01,No,Month-to-month,Yes,Electronic check,49.2,571.15
8970-ANWXO,2018-03-01,No,One year,Yes,Mailed check,73.75,1756.6
9480-BQJEI,2014-12-01,No,One year,Yes,Bank transfer (automatic),92.3,5731.45
5394-SVGJV,2016-10-01,2019-11-01 00:00:00,Month-to-month,No,Bank transfer (automatic),98.8,3475.55
6979-TNDEU,2019-06-01,No,Month-to-month,No,Mailed check,19.2,156.85
9777-WJJPR,2017-07-01,No,Month-to-month,No,Credit card (automatic),88.65,2683.2
9283-LZQOH,2018-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),74.4,896.75
7079-QRCBC,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,98.75,2407.3
9495-SKLKD,2016-05-01,No,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65
6048-UWKAL,2014-05-01,No,Two year,No,Credit card (automatic),105.4,6998.95
5067-DGXLL,2019-12-01,No,Month-to-month,No,Mailed check,20.25,36.8
5469-CTCWN,2014-12-01,2020-01-01 00:00:00,One year,Yes,Electronic check,106.0,6547.7
9851-QXEEQ,2016-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,104.7,4346.4
6281-FKEWS,2016-06-01,No,One year,Yes,Electronic check,49.05,2265
8898-KASCD,2016-11-01,No,One year,No,Mailed check,35.55,1309.15
9242-TKFSV,2014-02-01,No,Two year,Yes,Credit card (automatic),65.1,4754.3
9290-SHCMB,2019-01-01,No,Month-to-month,Yes,Electronic check,96.85,1235.55
0743-HNPFG,2015-11-01,No,One year,Yes,Credit card (automatic),69.75,3562.5
2277-BKJKN,2014-03-01,No,Two year,Yes,Electronic check,99.2,7213.75
9809-IMGCQ,2018-01-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,96.7,2082.95
5208-HFSBT,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),55.05,102.75
5035-PGZXH,2015-06-01,No,One year,Yes,Electronic check,106.8,5914.4
8695-WDYEA,2020-01-01,No,Month-to-month,No,Mailed check,51.25,51.25
6543-JXSOO,2018-03-01,No,One year,Yes,Mailed check,57.75,1282.85
8016-ZMGMO,2014-08-01,No,One year,Yes,Bank transfer (automatic),70.85,4738.85
8605-ITULD,2020-01-01,No,Month-to-month,No,Mailed check,19.55,19.55
3254-YRILK,2018-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,88.2,1775.8
6416-YJTTB,2019-03-01,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65
2667-WYLWJ,2019-02-01,2019-10-01 00:00:00,One year,Yes,Mailed check,19.75,145
4472-VESGY,2015-10-01,No,Month-to-month,No,Bank transfer (automatic),98.15,4993.4
3195-TQDZX,2019-11-01,No,Month-to-month,Yes,Electronic check,20.25,61.45
3128-YOVTD,2015-11-01,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55
0529-ONKER,2018-10-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,75.65,1146.65
1728-CXQBE,2014-10-01,No,Month-to-month,Yes,Electronic check,94.25,6081.4
7041-TXQJH,2017-01-01,No,Month-to-month,Yes,Credit card (automatic),40.2,1478.85
5014-GSOUQ,2019-01-01,No,Two year,No,Mailed check,19.95,243.65
5724-BIDBU,2016-01-01,No,One year,Yes,Electronic check,55.35,2633.95
0481-SUMCB,2016-05-01,No,One year,Yes,Bank transfer (automatic),102.15,4735.35
1769-GRUIK,2018-08-01,No,Month-to-month,Yes,Electronic check,71.1,1247.75
5240-IJOQT,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,74.7,74.7
8819-WFGGJ,2014-06-01,No,Two year,Yes,Bank transfer (automatic),54.1,3794.5
7427-AUFPY,2015-08-01,No,Two year,No,Credit card (automatic),19.65,1008.7
2811-POVEX,2018-03-01,No,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55
1092-GANHU,2018-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,76.65,1313.55
7898-PDWQE,2014-03-01,No,Two year,No,Credit card (automatic),80.4,5727.15
9972-EWRJS,2014-07-01,No,Two year,Yes,Bank transfer (automatic),19.25,1372.9
9314-IJWSQ,2018-12-01,No,Month-to-month,Yes,Electronic check,84.8,1203.9
0661-XEYAN,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,25.8,25.8
5799-JRCZO,2014-11-01,No,Two year,No,Credit card (automatic),19.5,1215.1
1921-KYSAY,2016-09-01,No,One year,Yes,Electronic check,68.6,2877.05
6198-RTPMF,2018-09-01,No,Month-to-month,No,Electronic check,92.6,1579.7
2924-KHUVI,2015-06-01,No,One year,Yes,Electronic check,100.55,5514.95
1925-GMVBW,2019-09-01,No,Month-to-month,No,Credit card (automatic),20.55,96.1
7881-EVUAD,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,42.6,72.4
6184-DYUOB,2019-11-01,No,Month-to-month,Yes,Mailed check,19.6,55.25
9207-ZPANB,2017-01-01,No,One year,No,Electronic check,67.45,2443.3
5766-XQXMQ,2017-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5
9327-QSDED,2019-06-01,No,Month-to-month,No,Mailed check,43.55,335.4
1656-DRSMG,2014-11-01,No,Month-to-month,Yes,Credit card (automatic),109.85,7002.95
3012-VFFMN,2019-07-01,No,Month-to-month,No,Mailed check,20.65,158.95
2984-AFWNC,2019-11-01,No,Month-to-month,No,Electronic check,95.4,293.15
0640-YJTPY,2014-02-01,No,Two year,No,Bank transfer (automatic),21.0,1493.75
8096-LOIST,2018-07-01,No,Month-to-month,Yes,Electronic check,56.2,1093.4
9764-REAFF,2015-03-01,No,Two year,No,Bank transfer (automatic),18.4,1057.85
3703-VAVCL,2019-08-01,2019-10-01 00:00:00,Month-to-month,No,Credit card (automatic),90.0,190.05
7107-UBYKY,2017-03-01,No,Month-to-month,Yes,Electronic check,25.75,882.55
4881-GQJTW,2018-12-01,No,Month-to-month,No,Credit card (automatic),19.6,300.4
8519-QJGJD,2018-10-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,75.35,1025.95
7876-DNYAP,2014-05-01,No,Two year,No,Credit card (automatic),19.8,1436.95
7905-NJMXS,2019-07-01,No,Month-to-month,No,Electronic check,64.2,475
2882-WDTBA,2014-05-01,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15
2091-GPPIQ,2014-02-01,No,Two year,Yes,Electronic check,78.95,5730.15
6326-MTTXK,2019-03-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,100.85,819.55
5071-FBJFS,2019-10-01,No,Month-to-month,No,Electronic check,50.3,217.1
2796-UUZZO,2014-11-01,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35
2429-AYKKO,2014-02-01,No,Two year,No,Bank transfer (automatic),19.85,1434.1
9798-OPFEM,2016-04-01,No,Two year,Yes,Electronic check,21.1,937.1
0330-IVZHA,2019-07-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,69.95,330.15
3794-NFNCH,2017-08-01,No,Month-to-month,Yes,Mailed check,50.0,1474.9
5193-QLVZB,2014-11-01,No,Two year,Yes,Bank transfer (automatic),104.75,6536.5
7114-AEOZE,2015-02-01,No,Two year,No,Bank transfer (automatic),19.85,1128.1
2886-KEFUM,2014-07-01,2019-10-01 00:00:00,One year,Yes,Electronic check,107.5,6873.75
5522-NYKPB,2018-01-01,No,Month-to-month,No,Electronic check,85.9,2199.05
4237-RLAQD,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,45.85,45.85
9957-YODKZ,2019-08-01,No,Month-to-month,Yes,Electronic check,80.8,457.1
6518-KZXCB,2018-04-01,No,Two year,No,Mailed check,25.25,566.5
2245-ADZFJ,2017-07-01,No,Two year,No,Bank transfer (automatic),80.55,2471.6
7776-QGYJC,2016-11-01,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3
9313-QOLTZ,2017-12-01,No,Month-to-month,No,Mailed check,20.9,518.3
9651-GTSAQ,2015-08-01,2020-01-01 00:00:00,One year,Yes,Bank transfer (automatic),106.1,5769.75
3186-BAXNB,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,91.7,91.7
4672-FOTSD,2019-02-01,No,Month-to-month,Yes,Electronic check,67.25,832.3
0637-YLETY,2018-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),95.6,1555.65
9818-XQCUV,2019-12-01,No,Month-to-month,No,Mailed check,20.35,45.3
7338-ERIVA,2016-11-01,No,One year,No,Bank transfer (automatic),45.05,1790.6
1157-BQCUW,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,74.95,74.95
8259-NFJTV,2019-07-01,No,Month-to-month,No,Mailed check,34.65,246.6
3223-DWFIO,2019-10-01,No,Month-to-month,No,Electronic check,69.35,261.65
2660-EMUBI,2018-12-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,95.35,898.35
6968-GMKPR,2015-07-01,No,Month-to-month,Yes,Electronic check,81.55,4509.5
4751-ERMAN,2014-02-01,No,Two year,Yes,Bank transfer (automatic),75.4,5480.25
1436-ZMJAN,2019-04-01,No,Month-to-month,Yes,Credit card (automatic),67.8,653.15
3292-PBZEJ,2019-03-01,No,Month-to-month,Yes,Electronic check,111.4,1183.05
0799-DDIHE,2018-11-01,No,Month-to-month,No,Electronic check,46.3,639.45
3070-FNFZQ,2018-03-01,No,Two year,No,Bank transfer (automatic),20.4,478.75
2812-SFXMJ,2020-01-01,No,Month-to-month,No,Mailed check,20.05,20.05
7675-OZCZG,2019-10-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,45.0,127.1
5014-WUQMG,2016-03-01,No,One year,Yes,Electronic check,96.1,4391.45
5312-TSZVC,2018-11-01,No,One year,No,Mailed check,19.65,270.6
2003-CKLOR,2014-05-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,99.5,6710.5
0993-OSGPT,2014-06-01,No,One year,Yes,Bank transfer (automatic),60.65,3975.9
9254-RBFON,2018-06-01,2019-11-01 00:00:00,One year,No,Bank transfer (automatic),98.6,1704.95
1205-WNWPJ,2019-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,59.5,415.95
9391-EOYLI,2019-01-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,80.45,950.2
7108-DGVUU,2018-05-01,No,One year,No,Bank transfer (automatic),71.7,1497.05
2782-JEEBU,2018-05-01,No,Month-to-month,Yes,Mailed check,36.0,780.15
5127-BZENZ,2015-06-01,No,One year,No,Bank transfer (automatic),65.2,3512.15
2720-FVBQP,2019-08-01,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25
9906-NHHVC,2014-09-01,No,Two year,Yes,Bank transfer (automatic),53.5,3517.9
4522-XRWWI,2016-08-01,No,One year,No,Credit card (automatic),80.45,3375.9
3766-EJLFL,2014-06-01,No,Two year,Yes,Bank transfer (automatic),109.05,7508.55
5939-SXWHM,2016-02-01,No,Two year,No,Bank transfer (automatic),26.3,1245.05
8152-UOBNY,2015-12-01,No,One year,Yes,Electronic check,106.8,5347.95
7351-KYHQH,2019-07-01,No,Month-to-month,Yes,Electronic check,64.95,493.65
7643-RCHXS,2014-11-01,No,Two year,No,Electronic check,19.35,1263.85
8246-SHFGA,2018-09-01,No,Month-to-month,No,Credit card (automatic),21.1,385.55
8387-MOJJT,2016-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),77.95,3384
0620-XEFWH,2019-10-01,No,Month-to-month,No,Mailed check,18.85,84.2
6485-QXWWE,2014-12-01,No,Two year,No,Bank transfer (automatic),26.0,1638.7
2761-OCIAX,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,74.7,165.4
7321-VGNKU,2019-12-01,No,Month-to-month,Yes,Electronic check,70.35,120.25
5327-CNLUQ,2016-02-01,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45
7552-KEYGT,2017-11-01,No,Two year,No,Bank transfer (automatic),19.55,520.55
5816-JMLGY,2014-04-01,No,Two year,Yes,Bank transfer (automatic),80.4,5717.85
3068-OMWZA,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,88.8,88.8
2927-QRRQV,2016-04-01,No,One year,Yes,Electronic check,94.65,4312.5
6032-KRXXO,2017-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,90.25,2755.35
7459-RRWQZ,2018-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55
6265-SXWBU,2014-05-01,No,One year,No,Credit card (automatic),95.75,6511.25
7941-RCJOW,2014-09-01,No,Two year,Yes,Credit card (automatic),19.55,1218.65
6374-NTQLP,2014-02-01,No,Two year,Yes,Credit card (automatic),104.1,7447.7
4154-AQUGT,2018-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35
2387-KDZQY,2018-09-01,No,One year,Yes,Mailed check,20.1,279.5
3584-WKTTW,2015-11-01,No,One year,Yes,Electronic check,111.55,5720.35
3399-BMLVW,2015-11-01,No,Two year,No,Credit card (automatic),60.5,3121.45
1971-DTCZB,2014-02-01,No,Two year,Yes,Bank transfer (automatic),90.95,6468.6
3092-IGHWF,2014-06-01,2020-01-01 00:00:00,One year,No,Electronic check,87.4,5918.8
3374-PZLXD,2017-04-01,No,Month-to-month,No,Mailed check,19.7,675.6
3813-DHBBB,2014-07-01,No,Two year,Yes,Bank transfer (automatic),50.95,3521.7
2812-REYAT,2016-01-01,No,One year,Yes,Bank transfer (automatic),20.05,923.1
6518-PPLMZ,2015-09-01,No,Two year,Yes,Mailed check,19.4,1110.35
4939-KYYPY,2017-11-01,No,Month-to-month,No,Electronic check,59.45,1611.65
8017-LXHFA,2018-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,94.75,2293.6
5930-GBIWP,2014-05-01,No,Two year,Yes,Credit card (automatic),81.5,5553.25
6022-KOUQO,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),29.05,44.75
6352-TWCAU,2017-01-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,86.45,3029.1
2361-UPSND,2016-04-01,No,One year,No,Mailed check,70.6,3231.05
6035-RIIOM,2015-08-01,No,Two year,Yes,Bank transfer (automatic),97.2,5129.45
2929-QNSRW,2015-05-01,2020-01-01 00:00:00,One year,Yes,Electronic check,98.25,5508.35
1262-OPMFY,2019-02-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9
9504-DSHWM,2018-06-01,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2
5035-BVCXS,2019-03-01,No,Month-to-month,Yes,Mailed check,75.9,866.4
6267-DCFFZ,2017-08-01,No,Month-to-month,Yes,Electronic check,90.05,2627.2
3533-UVMOM,2014-06-01,No,Two year,No,Bank transfer (automatic),70.95,4741.45
2439-LYPMQ,2016-12-01,No,Month-to-month,Yes,Electronic check,102.6,4009.2
4248-QPAVC,2018-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45
1899-VXWXM,2015-12-01,2019-12-01 00:00:00,One year,Yes,Credit card (automatic),106.1,5082.8
1478-VPOAD,2020-01-01,No,Month-to-month,No,Electronic check,43.8,43.8
9995-HOTOH,2014-11-01,No,Two year,No,Electronic check,59.0,3707.6
2988-PLAHS,2019-11-01,No,One year,Yes,Electronic check,69.95,220.45
1371-OJCEK,2016-02-01,No,One year,No,Bank transfer (automatic),24.35,1133.7
4999-IEZLT,2014-08-01,No,One year,No,Credit card (automatic),29.45,1983.15
8883-ANODQ,2014-06-01,No,Two year,Yes,Credit card (automatic),84.4,5746.75
4690-LLKUA,2018-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,45.05,770.6
2351-RRBUE,2019-07-01,No,One year,No,Mailed check,20.65,134.05
5980-BDHPY,2014-02-01,No,Two year,Yes,Bank transfer (automatic),87.1,6230.1
1498-DQNRX,2017-09-01,No,Month-to-month,No,Mailed check,19.85,573.05
9469-WEJBT,2017-01-01,No,Month-to-month,Yes,Electronic check,90.35,3419.3
3331-HQDTW,2017-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,109.8,3587.25
9490-DFPMD,2016-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.65,3541.35
2581-VKIRT,2015-03-01,No,One year,No,Mailed check,65.5,3801.3
5442-XSDCW,2019-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5
7426-WEIJX,2015-02-01,No,Month-to-month,Yes,Electronic check,80.95,4859.1
2851-MMUTZ,2017-11-01,No,Month-to-month,Yes,Mailed check,56.15,1439.35
3049-NDXFL,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,85.8,85.8
8580-AECUZ,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,79.1,79.1
3307-TLCUD,2018-09-01,No,Month-to-month,No,Mailed check,34.4,592.75
6625-FLENO,2015-04-01,No,Two year,No,Mailed check,20.75,1185.95
2967-MXRAV,2020-01-01,No,One year,No,Mailed check,18.8,18.8
7963-GQRMY,2019-08-01,2019-11-01 00:00:00,Month-to-month,No,Mailed check,44.3,134.5
8189-HBVRW,2015-09-01,No,Month-to-month,No,Electronic check,90.8,4921.2
4163-KIUHY,2017-03-01,No,Month-to-month,Yes,Electronic check,25.6,901.25
1228-FZFRV,2015-08-01,2019-10-01 00:00:00,Month-to-month,No,Credit card (automatic),105.95,5341.8
3500-NSDOA,2014-06-01,No,Two year,No,Credit card (automatic),70.8,4859.95
1171-TYKUR,2016-03-01,No,Month-to-month,No,Electronic check,25.4,1139.2
3761-FLYZI,2014-09-01,No,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45
2058-DCJBE,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,69.75,324.6
5364-XYIRR,2015-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,94.65,4812.75
4829-AUOAX,2015-12-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),96.05,4399.5
1219-NNDDO,2019-05-01,No,Month-to-month,Yes,Electronic check,76.85,663.55
8388-DMKAE,2019-06-01,No,Two year,No,Mailed check,20.25,174.65
4403-BWPAY,2018-12-01,No,One year,Yes,Credit card (automatic),24.8,321.7
9659-QEQSY,2016-05-01,No,Month-to-month,Yes,Electronic check,115.65,5125.5
5405-ZMYXQ,2019-06-01,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9
5047-LHVLY,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,50.15,50.15
1442-OKRJE,2014-08-01,No,One year,Yes,Bank transfer (automatic),103.15,7031.3
4737-AQCPU,2014-02-01,No,Two year,No,Credit card (automatic),72.1,5016.65
9158-VCTQB,2016-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95
2808-CHTDM,2018-03-01,No,Two year,No,Mailed check,25.1,611.45
6311-UEUME,2017-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,78.9,2384.15
0793-TWELN,2019-10-01,No,Month-to-month,Yes,Electronic check,80.15,319.85
